Dataset,Series ID,Partition,Time,Value
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 04:00:00,20265.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 05:00:00,20370.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 06:00:00,20324.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 07:00:00,20366.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 08:00:00,20360.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 09:00:00,20316.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 10:00:00,20180.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 11:00:00,20224.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 12:00:00,20144.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 13:00:00,20103.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 14:00:00,20128.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 15:00:00,20246.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 16:00:00,20193.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 17:00:00,20115.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 18:00:00,20107.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 19:00:00,20018.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 20:00:00,20061.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 21:00:00,20123.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 22:00:00,20017.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-06 23:00:00,20019.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 00:00:00,20054.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 01:00:00,19915.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 02:00:00,19896.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 03:00:00,19951.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 04:00:00,20000.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 05:00:00,19998.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 06:00:00,20021.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 07:00:00,19987.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 08:00:00,19947.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 09:00:00,19972.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 10:00:00,19848.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 11:00:00,19934.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 12:00:00,19976.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 13:00:00,19981.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 14:00:00,19998.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 15:00:00,20004.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 16:00:00,19622.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 17:00:00,19603.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 18:00:00,19647.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 19:00:00,19580.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 20:00:00,19405.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 21:00:00,19422.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 22:00:00,19460.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-07 23:00:00,19463.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 00:00:00,19551.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 01:00:00,19568.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 02:00:00,19553.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 03:00:00,19532.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 04:00:00,19570.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 05:00:00,19595.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 06:00:00,19561.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 07:00:00,19505.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 08:00:00,19443.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 09:00:00,19515.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 10:00:00,19520.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 11:00:00,19502.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 12:00:00,19472.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 13:00:00,19502.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 14:00:00,19505.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 15:00:00,19543.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 16:00:00,19520.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 17:00:00,19485.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 18:00:00,19503.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 19:00:00,19490.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 20:00:00,19532.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 21:00:00,19508.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 22:00:00,19488.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-08 23:00:00,19474.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 00:00:00,19458.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 01:00:00,19314.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 02:00:00,19365.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 03:00:00,19420.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 04:00:00,19403.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 05:00:00,19405.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 06:00:00,19370.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 07:00:00,19377.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 08:00:00,19389.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 09:00:00,19413.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 10:00:00,19426.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 11:00:00,19416.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 12:00:00,19396.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 13:00:00,19419.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 14:00:00,19493.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 15:00:00,19476.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 16:00:00,19502.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 17:00:00,19471.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 18:00:00,19504.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 19:00:00,19543.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 20:00:00,19508.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 21:00:00,19490.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 22:00:00,19525.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-09 23:00:00,19468.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 00:00:00,19488.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 01:00:00,19483.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 02:00:00,19399.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 03:00:00,19445.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 04:00:00,19493.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 05:00:00,19502.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 06:00:00,19472.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 07:00:00,19454.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 08:00:00,19471.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 09:00:00,19409.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 10:00:00,19396.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 11:00:00,19414.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 12:00:00,19235.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 13:00:00,19333.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 14:00:00,19281.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 15:00:00,19338.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 16:00:00,19421.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 17:00:00,19315.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 18:00:00,19258.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 19:00:00,19269.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 20:00:00,19139.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 21:00:00,19324.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 22:00:00,19216.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-10 23:00:00,19218.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 00:00:00,19240.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 01:00:00,19243.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 02:00:00,19137.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 03:00:00,19131.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 04:00:00,19042.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 05:00:00,19025.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 06:00:00,19056.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 07:00:00,19040.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 08:00:00,19041.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 09:00:00,19030.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 10:00:00,19050.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 11:00:00,19081.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 12:00:00,19108.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 13:00:00,19063.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 14:00:00,19090.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 15:00:00,19141.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 16:00:00,19142.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 17:00:00,19002.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 18:00:00,19032.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 19:00:00,19145.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 20:00:00,19152.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 21:00:00,19128.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 22:00:00,18967.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-11 23:00:00,18996.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 00:00:00,19019.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 01:00:00,19002.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 02:00:00,19037.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 03:00:00,19059.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 04:00:00,19091.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 05:00:00,19063.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 06:00:00,19065.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 07:00:00,19048.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 08:00:00,19097.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 09:00:00,19115.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 10:00:00,19152.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 11:00:00,19113.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 12:00:00,19143.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 13:00:00,19174.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 14:00:00,19153.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 15:00:00,19115.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 16:00:00,19077.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 17:00:00,19118.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 18:00:00,19091.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 19:00:00,19137.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 20:00:00,19097.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 21:00:00,19087.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 22:00:00,19114.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-12 23:00:00,19140.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 00:00:00,19168.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 01:00:00,19180.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 02:00:00,19157.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 03:00:00,19157.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 04:00:00,19149.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 05:00:00,19109.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 06:00:00,19086.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 07:00:00,19089.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 08:00:00,19093.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 09:00:00,19089.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 10:00:00,19061.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 11:00:00,19009.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 12:00:00,19012.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 13:00:00,18990.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 14:00:00,18701.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 15:00:00,18751.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 16:00:00,18389.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 17:00:00,18432.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 18:00:00,18413.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 19:00:00,18958.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 20:00:00,19080.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 21:00:00,19158.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 22:00:00,19418.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-13 23:00:00,19375.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 00:00:00,19381.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 01:00:00,19406.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 02:00:00,19434.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 03:00:00,19377.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 04:00:00,19412.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 05:00:00,19857.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 06:00:00,19829.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 07:00:00,19812.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 08:00:00,19810.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 09:00:00,19807.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 10:00:00,19793.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 11:00:00,19645.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 12:00:00,19617.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 13:00:00,19649.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 14:00:00,19692.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 15:00:00,19596.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 16:00:00,19801.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 17:00:00,19669.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 18:00:00,19463.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 19:00:00,19356.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 20:00:00,19305.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 21:00:00,19363.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 22:00:00,19204.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-14 23:00:00,19169.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 00:00:00,19175.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 01:00:00,19113.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 02:00:00,19159.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 03:00:00,19181.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 04:00:00,19201.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 05:00:00,19175.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 06:00:00,19196.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 07:00:00,19203.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 08:00:00,19189.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 09:00:00,19176.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 10:00:00,19168.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 11:00:00,19171.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 12:00:00,19069.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 13:00:00,19110.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 14:00:00,19157.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 15:00:00,19166.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 16:00:00,19169.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 17:00:00,19171.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 18:00:00,19146.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 19:00:00,19130.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 20:00:00,19127.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 21:00:00,19110.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 22:00:00,19125.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-15 23:00:00,19105.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 00:00:00,19097.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 01:00:00,19070.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 02:00:00,19060.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 03:00:00,19066.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 04:00:00,19141.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 05:00:00,19143.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 06:00:00,19115.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 07:00:00,19122.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 08:00:00,19139.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 09:00:00,19151.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 10:00:00,19134.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 11:00:00,19134.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 12:00:00,19163.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 13:00:00,19140.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 14:00:00,19126.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 15:00:00,19146.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 16:00:00,19137.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 17:00:00,19129.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 18:00:00,19131.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 19:00:00,19155.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 20:00:00,19140.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 21:00:00,19135.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 22:00:00,19134.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-16 23:00:00,19375.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 00:00:00,19336.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 01:00:00,19147.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 02:00:00,19300.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 03:00:00,19264.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 04:00:00,19230.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 05:00:00,19188.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 06:00:00,19204.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 07:00:00,19192.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 08:00:00,19232.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 09:00:00,19273.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 10:00:00,19244.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 11:00:00,19298.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 12:00:00,19262.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 13:00:00,19341.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 14:00:00,19399.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 15:00:00,19459.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 16:00:00,19520.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 17:00:00,19589.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 18:00:00,19470.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 19:00:00,19539.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 20:00:00,19514.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 21:00:00,19522.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 22:00:00,19518.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-17 23:00:00,19527.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 00:00:00,19531.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 01:00:00,19518.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 02:00:00,19528.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 03:00:00,19547.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 04:00:00,19599.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 05:00:00,19537.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 06:00:00,19495.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 07:00:00,19550.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 08:00:00,19582.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 09:00:00,19556.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 10:00:00,19642.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 11:00:00,19671.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 12:00:00,19538.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 13:00:00,19528.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 14:00:00,19530.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 15:00:00,19566.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 16:00:00,19633.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 17:00:00,19534.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 18:00:00,19421.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 19:00:00,19374.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 20:00:00,19416.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 21:00:00,19408.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 22:00:00,19224.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-18 23:00:00,19220.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 00:00:00,19368.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 01:00:00,19300.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 02:00:00,19321.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 03:00:00,19334.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 04:00:00,19236.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 05:00:00,19317.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 06:00:00,19289.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 07:00:00,19285.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 08:00:00,19278.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 09:00:00,19255.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 10:00:00,19190.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 11:00:00,19220.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 12:00:00,19198.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 13:00:00,19271.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 14:00:00,19215.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 15:00:00,19198.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 16:00:00,19165.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 17:00:00,19117.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 18:00:00,19152.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 19:00:00,19267.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 20:00:00,19178.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 21:00:00,19185.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 22:00:00,19187.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-19 23:00:00,19226.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-20 00:00:00,19198.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-20 01:00:00,19199.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-20 02:00:00,19142.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-20 03:00:00,19126.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-20 04:00:00,18975.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-20 05:00:00,19049.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-20 06:00:00,19063.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-20 07:00:00,19048.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-20 08:00:00,19179.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-20 09:00:00,19139.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-20 10:00:00,19123.0
Kaggle BTC/USD Hourly,series_0,train,2022-10-20 11:00:00,19143.0
